total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
100039.38,174.36,99865.02,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '174.36', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
100032.02,0.00,100032.02,USD,CRYPTO-001,MARGIN,USD,[],False,{}
100031.58,154.10,99877.48,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '154.10', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99951.13,0.00,99951.13,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99950.60,183.80,99766.80,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '183.80', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99882.96,0.00,99882.96,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99882.35,212.79,99669.56,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '212.79', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99868.79,0.00,99868.79,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99868.21,203.40,99664.81,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '203.40', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99852.20,0.00,99852.20,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99851.56,224.28,99627.28,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '224.28', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99860.98,0.00,99860.98,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99860.35,221.01,99639.34,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '221.01', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99866.68,0.00,99866.68,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99866.06,217.54,99648.52,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '217.54', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99752.52,0.00,99752.52,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99752.04,166.34,99585.70,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '166.34', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99843.31,0.00,99843.31,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99842.96,120.86,99722.10,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '120.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99767.11,0.00,99767.11,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99766.72,135.59,99631.13,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '135.59', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99696.23,0.00,99696.23,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99695.92,109.43,99586.49,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '109.43', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99697.96,0.00,99697.96,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99697.67,101.64,99596.03,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '101.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99761.42,0.00,99761.42,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99761.19,79.44,99681.75,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '79.44', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99760.66,0.00,99760.66,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99760.44,76.71,99683.73,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '76.71', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99762.80,0.00,99762.80,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99762.56,83.61,99678.95,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '83.61', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99726.83,0.00,99726.83,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99726.57,91.33,99635.24,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '91.33', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99720.49,0.00,99720.49,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99720.24,86.46,99633.78,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '86.46', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99720.49,0.00,99720.49,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99720.24,86.54,99633.70,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '86.54', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99711.76,0.00,99711.76,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99711.54,78.18,99633.36,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78.18', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99712.08,0.00,99712.08,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99711.85,81.96,99629.89,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '81.96', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99713.89,0.00,99713.89,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99713.65,84.64,99629.01,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '84.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99708.51,0.00,99708.51,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99708.27,83.60,99624.67,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '83.60', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99706.28,0.00,99706.28,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99706.04,83.09,99622.95,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '83.09', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99693.92,0.00,99693.92,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99693.67,85.82,99607.85,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '85.82', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99669.58,0.00,99669.58,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99669.30,97.81,99571.49,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '97.81', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99673.60,0.00,99673.60,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99673.32,96.54,99576.78,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '96.54', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99674.43,0.00,99674.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99674.15,96.62,99577.53,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '96.62', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99680.43,0.00,99680.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99680.15,98.43,99581.72,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '98.43', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99678.22,0.00,99678.22,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99677.95,92.78,99585.17,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '92.78', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99678.30,0.00,99678.30,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99678.03,93.23,99584.80,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '93.23', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99633.04,0.00,99633.04,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99632.81,80.52,99552.29,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '80.52', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99632.34,0.00,99632.34,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99632.11,81.54,99550.57,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '81.54', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99642.82,0.00,99642.82,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99642.57,85.86,99556.71,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '85.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99682.27,0.00,99682.27,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99681.89,133.09,99548.80,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '133.09', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99672.98,0.00,99672.98,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99672.58,138.44,99534.14,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '138.44', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99605.34,0.00,99605.34,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99604.92,147.80,99457.12,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '147.80', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99612.78,0.00,99612.78,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99612.33,158.63,99453.70,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '158.63', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99546.25,0.00,99546.25,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99545.87,133.81,99412.06,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '133.81', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99550.35,0.00,99550.35,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99549.97,131.61,99418.36,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '131.61', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99525.42,0.00,99525.42,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99525.00,148.73,99376.27,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '148.73', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99524.99,0.00,99524.99,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99524.56,151.38,99373.18,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '151.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99540.60,0.00,99540.60,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99540.15,156.91,99383.24,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '156.91', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99549.92,0.00,99549.92,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99549.48,154.94,99394.54,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '154.94', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99465.40,0.00,99465.40,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99464.65,262.12,99202.53,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '262.12', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99339.10,0.00,99339.10,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99338.43,232.79,99105.64,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '232.79', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99330.73,0.00,99330.73,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99330.06,235.50,99094.56,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '235.50', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99421.03,0.00,99421.03,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99420.45,204.19,99216.26,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '204.19', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99412.00,0.00,99412.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99411.39,213.23,99198.16,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '213.23', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99438.31,0.00,99438.31,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99437.67,223.53,99214.14,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '223.53', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99549.86,0.00,99549.86,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99549.11,263.07,99286.04,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '263.07', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99578.19,0.00,99578.19,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99577.40,276.69,99300.71,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '276.69', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99694.55,0.00,99694.55,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99693.75,281.69,99412.06,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '281.69', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99679.35,0.00,99679.35,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99678.46,310.32,99368.14,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '310.32', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99692.48,0.00,99692.48,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99691.30,412.99,99278.31,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '412.99', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99698.63,0.00,99698.63,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99697.66,340.47,99357.19,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '340.47', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99702.75,0.00,99702.75,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99701.62,396.64,99304.98,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '396.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99743.14,0.00,99743.14,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99741.91,431.10,99310.81,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '431.10', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99655.82,0.00,99655.82,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99654.02,631.72,99022.30,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '631.72', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99415.69,0.00,99415.69,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99413.18,879.13,98534.05,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '879.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99704.18,0.00,99704.18,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99701.49,941.19,98760.30,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '941.19', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99715.09,0.00,99715.09,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99712.54,893.36,98819.18,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '893.36', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99744.03,0.00,99744.03,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99741.67,825.27,98916.40,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '825.27', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
100138.19,0.00,100138.19,USD,CRYPTO-001,MARGIN,USD,[],False,{}
100134.98,1124.88,99010.10,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1124.88', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
101110.55,0.00,101110.55,USD,CRYPTO-001,MARGIN,USD,[],False,{}
101105.98,1597.86,99508.12,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1597.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
100912.83,0.00,100912.83,USD,CRYPTO-001,MARGIN,USD,[],False,{}
100909.19,1273.13,99636.06,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1273.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
100918.04,0.00,100918.04,USD,CRYPTO-001,MARGIN,USD,[],False,{}
100914.12,1373.74,99540.38,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1373.74', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
100616.22,0.00,100616.22,USD,CRYPTO-001,MARGIN,USD,[],False,{}
100612.33,1362.32,99250.01,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '1362.32', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
101541.63,0.00,101541.63,USD,CRYPTO-001,MARGIN,USD,[],False,{}
101535.88,2012.78,99523.10,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2012.78', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
